3.541631, 4.179527, -0.001007, 0.000000, 0.003179, -3.105195
3.725724, 5.060441, -0.001012, 0.000000, 0.003205, 1.572614
3.920660, 4.192745, -0.001009, 0.000000, 0.003191, -1.561960
